,Product Name,Product Image Link,Brand,Price,Url
458,Stripes Tencel Slim Fit Mens Casual Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/he6/ha5/17169688461342/A21JJ263929101_BLUE.jpg_230Wx334H,JACK AND JONES, Rs 2999,https://www.shoppersstop.com/jack-and-jones-stripes-tencel-slim-fit-mens-casual-shirt/p-A21JJ263929101/colorChange/A21JJ263929101_BLUE
459,Checks Cotton Slim Fit Mens Kurta - Orange,https://sslimages.shoppersstop.com/sys-master/images/h6a/hc2/16563041828894/S21METHKUPALOR2_ORANGE.jpg_230Wx334H,STOP,Rs 1189,https://www.shoppersstop.com/stop-checks-cotton-slim-fit-mens-kurta/p-S21METHKUPALOR2/colorChange/S21METHKUPALOR2_ORANGE
460,Solid Cotton Regular Fit Mens T-Shirt - Turquoise,https://sslimages.shoppersstop.com/sys-master/images/h7b/h99/16911171518494/S21183RAGTE321T_TURQUOISE.jpg_230Wx334H,ALTLIFE,Rs 419,https://www.shoppersstop.com/altlife-solid-cotton-regular-fit-mens-t-shirt/p-S21183RAGTE321T/colorChange/S21183RAGTE321T_TURQUOISE
461,Mens Solid Briefs - Black,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/150660D7FAFB4422A7A0BFC9ABE4EF56/205336630_9212_150660D7FAFB4422A7A0BFC9ABE4EF56.jpg,CALVIN KLEIN, Rs 1999,https://www.shoppersstop.com/calvin-klein-mens-solid-briefs/p-205336630/colorChange/205336630_BLACK
462,Solid Cotton Mens Occasion Wear Kurta Set - White,,HANGUP,Rs 780,https://www.shoppersstop.com/hangup-solid-cotton-mens-occasion-wear-kurta-set/p-A21HGWHITECD154/colorChange/A21HGWHITECD154_WHITE
463,Mens Round Neck Graphic Print T-Shirt - Brick,,OCTAVE,Rs 374,https://www.shoppersstop.com/octave-mens-round-neck-graphic-print-t-shirt/p-206674849/colorChange/206674849_BRICK
464,Printed Cotton Regular Fit Mens T-Shirt - Red,,LEE COOPER,Rs 559,https://www.shoppersstop.com/lee-cooper-printed-cotton-regular-fit-mens-t-shirt/p-S21T232RED/colorChange/S21T232RED_RED
465,Mid Tone Cotton Blend Slim Fit Mens Jeans - Blue,,LEVIS, Rs 2199,https://www.shoppersstop.com/levis-mid-tone-cotton-blend-slim-fit-mens-jeans/p-203627588/colorChange/203627588_BLUE
466,Solid Linen Slim Fit Mens Casual Shirt - White,,SPYKAR,Rs 2294,https://www.shoppersstop.com/spykar-solid-linen-slim-fit-mens-casual-shirt/p-A21MSH02BA018WH/colorChange/A21MSH02BA018WH_WHITE
467,Printed Cotton Blend Regular Fit Mens T-Shirt - Sky Blue,,INFUSE,Rs 599,https://www.shoppersstop.com/infuse-printed-cotton-blend-regular-fit-mens-t-shirt/p-AW21TD045/colorChange/AW21TD045_SKY_BLUE
468,Mens Regular Fit Printed Round Neck T-Shirt - Blue,,JACK AND JONES, Rs 1699,https://www.shoppersstop.com/jack-and-jones-mens-regular-fit-printed-round-neck-t-shirt/p-A20JJ211890801/colorChange/A20JJ211890801_BLUE
469,Printed Rayon Slim Fit Mens Shirt - White,,LIFE,Rs 899,https://www.shoppersstop.com/life-printed-rayon-slim-fit-mens-shirt/p-S21183HSPRH1WH/colorChange/S21183HSPRH1WH_WHITE
470,Mens Check Trunks - Multi,,JOCKEY, Rs 329,https://www.shoppersstop.com/jockey-mens-check-trunks/p-205660000/colorChange/205660000_ASSORTED
471,Printed Rayon Comfort Fit Mens Casual Shirt - Navy,,INFUSE,Rs 999,https://www.shoppersstop.com/infuse-printed-rayon-comfort-fit-mens-casual-shirt/p-A21INFUSE15/colorChange/A21INFUSE15_NAVY
472,Printed Cotton Blend Mandarin Neck Mens Occasion Wear Kurta - Multi,,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-printed-cotton-blend-mandarin-neck-mens-occasion-wear-kurta/p-A21HGK75LONGKUR/colorChange/A21HGK75LONGKUR_MULTI
473,Mens Inhance High IQ Regular Fit Solid T-Shirt - Oatmeal,,STOP,Rs 489,https://www.shoppersstop.com/stop-mens-inhance-high-iq-regular-fit-solid-t-shirt/p-A20187TIPSHBOT/colorChange/A20187TIPSHBOT_OATMEAL
474,Printed Cotton Slim Fit Mens T-Shirt - Red,,FCUK,Rs 999,https://www.shoppersstop.com/fcuk-printed-cotton-slim-fit-mens-t-shirt/p-205956675/colorChange/205956675_RED
475,Striped Cotton Blend Regular Fit Mens T Shirt - Green,https://sslimages.shoppersstop.com/sys-master/images/hce/hf8/16149714337822/S21187STRPOL02A_GREEN.jpg_230Wx334H,STOP,Rs 559,https://www.shoppersstop.com/stop-striped-cotton-blend-regular-fit-mens-t-shirt/p-S21187STRPOL02A/colorChange/S21187STRPOL02A_GREEN
476,Solid Cotton Stretch Regular Fit Mens T-Shirt - Green,https://sslimages.shoppersstop.com/sys-master/images/ha7/h4e/17506203402270/A2130POA1BMK118_GREEN.jpg_230Wx334H,TOMMY HILFIGER, Rs 2799,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-stretch-regular-fit-mens-t-shirt/p-A2130POA1BMK118/colorChange/A2130POA1BMK118_GREEN
477,Solid Cotton Polyester Terry Slim Fit Men's T-Shirt - Red,https://sslimages.shoppersstop.com/sys-master/images/hc1/ha0/16118004154398/S21LYTSHPI42934_RED.jpg_230Wx334H,LOUIS PHILIPPE SPORTS,Rs 1709,https://www.shoppersstop.com/louis-philippe-sports-solid-cotton-polyester-terry-slim-fit-men-s-t-shirt/p-S21LYTSHPI42934/colorChange/S21LYTSHPI42934_RED
478,Solid Poly Silk Slim Fit Mens Churidar - Off White,https://sslimages.shoppersstop.com/sys-master/images/he4/h62/17248000114718/A21SULFLPSCW-01_OFF_WHITE.jpg_230Wx334H,BANDEYA, Rs 499,https://www.shoppersstop.com/bandeya-solid-poly-silk-slim-fit-mens-churidar/p-A21SULFLPSCW-01/colorChange/A21SULFLPSCW-01_OFF_WHITE
479,Printed Poly Rayon Mens Occasion Wear Kurta Set - Red,https://sslimages.shoppersstop.com/sys-master/images/h38/h52/17335523967006/A21HGK63KURTASE_RED.jpg_230Wx334H,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-printed-poly-rayon-mens-occasion-wear-kurta-set/p-A21HGK63KURTASE/colorChange/A21HGK63KURTASE_RED
480,Solid Cotton Stretch Slim Fit Mens Trousers - Light Blue,https://sslimages.shoppersstop.com/sys-master/images/h83/hc0/16737680523294/S21181C007SHLB_LIGHT_BLUE.jpg_230Wx334H,STOP,Rs 1189,https://www.shoppersstop.com/stop-solid-cotton-stretch-slim-fit-mens-trousers/p-S21181C007SHLB/colorChange/S21181C007SHLB_LIGHT_BLUE
481,Printed Cotton Mens Occasion Wear Kurta Set - Blue,https://sslimages.shoppersstop.com/sys-master/images/h5a/h4f/17335492050974/A21HGK39KURTA_BLUE.jpg_230Wx334H,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-printed-cotton-mens-occasion-wear-kurta-set/p-A21HGK39KURTA/colorChange/A21HGK39KURTA_BLUE
482,Solid Poly Cotton Mens Festive Wear Kurta - Royal Blue,https://sslimages.shoppersstop.com/sys-master/images/hc7/hcd/17247997886494/A21SULFKURLK-02_ROYAL_BLUE.jpg_230Wx334H,BANDEYA, Rs 1299,https://www.shoppersstop.com/bandeya-solid-poly-cotton-mens-festive-wear-kurta/p-A21SULFKURLK-02/colorChange/A21SULFKURLK-02_ROYAL_BLUE
483,Checks Cotton Slim Fit Mens Casual Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/h44/haa/16959008210974/S21MFS-11581WHI_WHITE.jpg_230Wx334H,MUFTI,Rs 1574,https://www.shoppersstop.com/mufti-checks-cotton-slim-fit-mens-casual-shirt/p-S21MFS-11581WHI/colorChange/S21MFS-11581WHI_WHITE
484,Warli Print Cotton Blend Mens Casual Kurta - Olive,https://sslimages.shoppersstop.com/sys-master/images/h03/h4a/17141303377950/A21KURCRSLPSOL_OLIVE.jpg_230Wx334H,BANDEYA, Rs 999,https://www.shoppersstop.com/bandeya-warli-print-cotton-blend-mens-casual-kurta/p-A21KURCRSLPSOL/colorChange/A21KURCRSLPSOL_OLIVE
485,Mens High Neck Solid Sweater - Grey,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/8C865D6D612549D781C582DAC9F60E10/202890143_9204_8C865D6D612549D781C582DAC9F60E10.jpg,CELIO,Rs 1199,https://www.shoppersstop.com/celio-mens-high-neck-solid-sweater/p-202890143/colorChange/202890143_GREY
486,Striped Viscose Regular Fit Mens Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/ha9/he4/16460863373342/206541048_NAVY_BLUE.jpg_230Wx334H,CELIO, Rs 1999,https://www.shoppersstop.com/celio-striped-viscose-regular-fit-mens-shirt/p-206541048/colorChange/206541048_NAVY_BLUE
487,Cotton Blend Regular Fit Mens Trousers - Green,,ALLEN SOLLY, Rs 1999,https://www.shoppersstop.com/allen-solly-cotton-blend-regular-fit-mens-trousers/p-A21TFQSRFG36302/colorChange/A21TFQSRFG36302_GREEN
488,Solid Cotton Regular Fit Mens Casual Shirt - Yellow,,LEE COOPER,Rs 1259,https://www.shoppersstop.com/lee-cooper-solid-cotton-regular-fit-mens-casual-shirt/p-A204202-BFS-11Y/colorChange/A204202-BFS-11Y_YELLOW
489,Printed Fit Mens T-Shirt - Brown,,LOUIS PHILIPPE SPORTS,Rs 1529,https://www.shoppersstop.com/louis-philippe-sports-printed-fit-mens-t-shirt/p-S21LYTSHFY73962/colorChange/S21LYTSHFY73962_BROWN
490,Solid Polyester Blend Mandarin Neck Mens Occasion Wear Kurta - Blue,,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-solid-polyester-blend-mandarin-neck-mens-occasion-wear-kurta/p-A21HGK66ONLYKUR/colorChange/A21HGK66ONLYKUR_BLUE
491,Printed Cotton Regular Fit Mens T-Shirt - Yellow,,JACK AND JONES, Rs 899,https://www.shoppersstop.com/jack-and-jones-printed-cotton-regular-fit-mens-t-shirt/p-SS21JJ256476201/colorChange/SS21JJ256476201_Yellow
492,Stripes Cotton Regular Fit Mens Shirt - Blue,,LIFE,Rs 899,https://www.shoppersstop.com/life-stripes-cotton-regular-fit-mens-shirt/p-S21509C4STFS/colorChange/S21509C4STFS_BLUE
493,Men Polo - Grey,,ADIDAS,Rs 849,https://www.shoppersstop.com/adidas-men-polo/p-205811813/colorChange/205811813_GREY
494,Printed Cotton Super Slim Fit Mens Casual Shirt - Navy,,LOUIS PHILIPPE JEANS,Rs 1139,https://www.shoppersstop.com/louis-philippe-jeans-printed-cotton-super-slim-fit-mens-casual-shirt/p-S21LRSHFPG13922/colorChange/S21LRSHFPG13922_NAVY
495,Solid Cotton Blend Regular Fit Mens Biker Jogger - Ink Blue,,ALTLIFE,Rs 979,https://www.shoppersstop.com/altlife-solid-cotton-blend-regular-fit-mens-biker-jogger/p-S21183BIKRJOGIN/colorChange/S21183BIKRJOGIN_INK_BLUE
496,Printed Cotton Stretch Regular Fit Mens T-Shirt - Maroon,,STOP,Rs 419,https://www.shoppersstop.com/stop-printed-cotton-stretch-regular-fit-mens-t-shirt/p-S21187GRAFT502A/colorChange/S21187GRAFT502A_MAROON
497,Checks Cotton Slim Fit Mens Shirt - Navy,,LIFE,Rs 899,https://www.shoppersstop.com/life-checks-cotton-slim-fit-mens-shirt/p-S21509D2CHFS/colorChange/S21509D2CHFS_NAVY
498,Checked Cotton Regular Fit Mens Casual Wear Shirt - Mustard,,LIFE,Rs 899,https://www.shoppersstop.com/life-checked-cotton-regular-fit-mens-casual-wear-shirt/p-S21509C1CHFS/colorChange/S21509C1CHFS_MUSTARD
499,Printed Cotton Mens Trunks - Multi,,JOCKEY, Rs 998,https://www.shoppersstop.com/jockey-printed-cotton-mens-trunks/p-205533130/colorChange/205533130_ASSORTED
500,Striped Cotton Regular Fit Mens T-Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/hb2/h0d/16468605632542/S21187STRCW212A_NAVY.jpg_230Wx334H,STOP,Rs 489,https://www.shoppersstop.com/stop-striped-cotton-regular-fit-mens-t-shirt/p-S21187STRCW212A/colorChange/S21187STRCW212A_NAVY
501,Solid Cotton Slim Fit Mens Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/hea/h6b/16162632368158/S21183CORETWBK_BLACK.jpg_230Wx334H,LIFE,Rs 899,https://www.shoppersstop.com/life-solid-cotton-slim-fit-mens-shirt/p-S21183CORETWBK/colorChange/S21183CORETWBK_BLACK
502,Solid Cotton Blend Regular Fit Mens T-Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/h2d/h85/17022951850014/A21DKSD38BMM_BLUE.jpg_230Wx334H,DUKE,Rs 500,https://www.shoppersstop.com/duke-solid-cotton-blend-regular-fit-mens-t-shirt/p-A21DKSD38BMM/colorChange/A21DKSD38BMM_BLUE
503,Solid Cotton Blend Mens Trunks - Black,https://sslimages.shoppersstop.com/sys-master/images/h69/h62/16505090015262/201434054_BLACK.jpg_230Wx334H,JOCKEY, Rs 449,https://www.shoppersstop.com/jockey-solid-cotton-blend-mens-trunks/p-201434054/colorChange/201434054_BLACK
504,Striped Cotton Blend Regular Fit Mens T-Shirt - Teal,https://sslimages.shoppersstop.com/sys-master/images/h43/h29/16461963296798/S21187STRPOL01A_TEAL.jpg_230Wx334H,STOP,Rs 559,https://www.shoppersstop.com/stop-striped-cotton-blend-regular-fit-mens-t-shirt/p-S21187STRPOL01A/colorChange/S21187STRPOL01A_TEAL
505,Checks Slim Fit Mens Casual Shirt - Natural,https://sslimages.shoppersstop.com/sys-master/images/h6b/hcf/16594592170014/S21123SH03176KH_BEIGE.jpg_230Wx334H,INDIAN TERRAIN, Rs 1799,https://www.shoppersstop.com/indian-terrain-checks-slim-fit-mens-casual-shirt/p-S21123SH03176KH/colorChange/S21123SH03176KH_BEIGE
506,Mid Tone Wash Cotton Slim Fit Mens Jeans - Blue,https://sslimages.shoppersstop.com/sys-master/images/haa/h47/17365772599326/A21RONOS004BLU_BLUE.jpg_230Wx334H,SPYKAR,Rs 2294,https://www.shoppersstop.com/spykar-mid-tone-wash-cotton-slim-fit-mens-jeans/p-A21RONOS004BLU/colorChange/A21RONOS004BLU_BLUE
507,Cotton Regular Fit Mens Casual Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/hb4/hff/17170116149278/A21JJ160648301_BLUE.jpg_230Wx334H,JACK AND JONES, Rs 1999,https://www.shoppersstop.com/jack-and-jones-cotton-regular-fit-mens-casual-shirt/p-A21JJ160648301/colorChange/A21JJ160648301_BLUE
508,Mens HIGH IQ INHANCE Regular Fit Solid Shorts - Olive,https://sslimages.shoppersstop.com/sys-master/images/h40/h51/15640683184158/A20187TIPINSHBO_OLIVE.jpg_230Wx334H,STOP,Rs 489,https://www.shoppersstop.com/stop-mens-high-iq-inhance-regular-fit-solid-shorts/p-A20187TIPINSHBO/colorChange/A20187TIPINSHBO_OLIVE
509,Mens Regular Fit Solid T-Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/h2d/h05/15032000544798/S20CSJRZTBCGC_BLACK.jpg_230Wx334H,CAMPUS SUTRA,Rs 659,https://www.shoppersstop.com/campus-sutra-mens-regular-fit-solid-t-shirt/p-S20CSJRZTBCGC/colorChange/S20CSJRZTBCGC_BLACK
510,Structured Polyester Viscose Mens Occasion Wear Sherwani - Brown,https://sslimages.shoppersstop.com/sys-master/images/h0a/h54/17394486837278/A21HGS23INDO112_BROWN.jpg_230Wx334H,HANGUP,Rs 3499,https://www.shoppersstop.com/hangup-structured-polyester-viscose-mens-occasion-wear-sherwani/p-A21HGS23INDO112/colorChange/A21HGS23INDO112_BROWN
511,Washed Cotton Lycra Slim Fit Mens Denim - Stone,https://sslimages.shoppersstop.com/sys-master/images/h30/h93/17122102444062/A21INFDLF07_STONE.jpg_230Wx334H,INFUSE,Rs 999,https://www.shoppersstop.com/infuse-washed-cotton-lycra-slim-fit-mens-denim/p-A21INFDLF07/colorChange/A21INFDLF07_STONE
512,Solid Cotton Lycra Slim Fit Mens Casual Shirt - White,,VOI JEANS,Rs 1139,https://www.shoppersstop.com/voi-jeans-solid-cotton-lycra-slim-fit-mens-casual-shirt/p-S21VOSH1427WHI/colorChange/S21VOSH1427WHI_WHITE
513,Solid Cotton Blend Regular Fit Mens T-Shirt - Brown,,DUKE,Rs 612,https://www.shoppersstop.com/duke-solid-cotton-blend-regular-fit-mens-t-shirt/p-A21DKWSD36BZ/colorChange/A21DKWSD36BZ_Brown
514,Solid Cotton Slim Fit Mens T-Shirt - Blue,,JACK AND JONES, Rs 799,https://www.shoppersstop.com/jack-and-jones-solid-cotton-slim-fit-mens-t-shirt/p-A21JJ185670519/colorChange/A21JJ185670519_BLUE
515,Printed Cotton Slim Fit Mens T-Shirt - Grey,,JACK AND JONES, Rs 1799,https://www.shoppersstop.com/jack-and-jones-printed-cotton-slim-fit-mens-t-shirt/p-A21JJ151978601/colorChange/A21JJ151978601_GREY
516,Printed Cotton Regular Fit Mens T-Shirt - Black,,STOP,Rs 419,https://www.shoppersstop.com/stop-printed-cotton-regular-fit-mens-t-shirt/p-S21187GRAFT509/colorChange/S21187GRAFT509_BLACK
517,Mens INHANCE Regular Fit Solid Henley Neck T-Shirt - Cyan,,FRATINI,Rs 399,https://www.shoppersstop.com/fratini-mens-inhance-regular-fit-solid-henley-neck-t-shirt/p-A20RAGLANFSBL/colorChange/A20RAGLANFSCY_CYAN
518,Polyester Regular Fit Mens Track Pants - Blue,,ADIDAS,Rs 1399,https://www.shoppersstop.com/adidas-polyester-regular-fit-mens-track-pants/p-AMAD-GU5008-BU/colorChange/AMAD-GU5008-BU_BLUE
519,Textured Fit Mens T-Shirt - Green,,JACK AND JONES, Rs 1499,https://www.shoppersstop.com/jack-and-jones-textured-fit-mens-t-shirt/p-SS21JJ234121001/colorChange/SS21JJ234121001_GREEN
520,Solid Cotton Blend Regular Fit Mens Sweatshirt - White,,UNITED COLORS OF BENETTON, Rs 3099,https://www.shoppersstop.com/united-colors-of-benetton-solid-cotton-blend-regular-fit-mens-sweatshirt/p-21A3027J3562074/colorChange/21A3027J3562074_WHITE
521,Solid Fit Mens T-Shirt - Fern,,OCTAVE,Rs 499,https://www.shoppersstop.com/octave-solid-fit-mens-t-shirt/p-205863322/colorChange/205863322_FERN
522,Printed Polyester Silk Mandarin Neck Mens Occasion Wear Kurta - Natural,,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-printed-polyester-silk-mandarin-neck-mens-occasion-wear-kurta/p-A21HGKHAKHIDUPI/colorChange/A21HGKHAKHIDUPI_BEIGE
523,Light Tone Cotton Stretch Tapered Fit Mens Jeans - Black,,U.S. POLO ASSN. DENIM,Rs 1959,https://www.shoppersstop.com/u-s-polo-assn-denim-light-tone-cotton-stretch-tapered-fit-mens-jeans/p-S21UDJEN0109/colorChange/S21UDJEN0109_BLACK
524,Solid Cotton Regular Fit Mens T-Shirt - Green,,UNITED COLORS OF BENETTON, Rs 1699,https://www.shoppersstop.com/united-colors-of-benetton-solid-cotton-regular-fit-mens-t-shirt/p-21A3073J5555MB5/colorChange/21A3073J5555MB5_GREEN
525,Mens Regular Fit Solid Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/h34/h30/15031995105310/S20CSSPN2BUG_BLUE.jpg_230Wx334H,CAMPUS SUTRA,Rs 824,https://www.shoppersstop.com/campus-sutra-mens-regular-fit-solid-shirt/p-S20CSSPN2BUG/colorChange/S20CSSPN2BUG_BLUE
526,Dark Wash Slim Fit Mens Jeans - Blue,https://sslimages.shoppersstop.com/sys-master/images/h51/h1c/14986929668126/205956795_BLUE.jpg_230Wx334H,FCUK,Rs 1199,https://www.shoppersstop.com/fcuk-dark-wash-slim-fit-mens-jeans/p-205956795/colorChange/205956795_BLUE
527,Mens Round Neck Camouflage T-Shirt - Olive,https://sslimages.shoppersstop.com/sys-master/images/h68/h73/14539819384862/206557631_9465.jpg_230Wx334H,STOP,Rs 399,https://www.shoppersstop.com/stop-mens-round-neck-camouflage-t-shirt/p-206557631/colorChange/206557631_OLIVE
528,Color Blocked Cotton Slim Fit Mens T-Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/h48/hb5/14983760019486/205956672_BLACK.jpg_230Wx334H,FCUK,Rs 799,https://www.shoppersstop.com/fcuk-color-blocked-cotton-slim-fit-mens-t-shirt/p-205956672/colorChange/205956672_BLACK
529,Solid Cotton Mens Briefs - Multi,https://sslimages.shoppersstop.com/sys-master/images/hfd/hbe/16509163339806/204039443_ASSORTED.jpg_230Wx334H,JOCKEY, Rs 438,https://www.shoppersstop.com/jockey-solid-cotton-mens-briefs/p-204039443/colorChange/204039443_ASSORTED
530,Stripes Cotton Slim Fit Mens Shirt - Grey,https://sslimages.shoppersstop.com/sys-master/images/haf/h8f/17096354037790/S21UDSHT0097_GREY.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 1609,https://www.shoppersstop.com/u-s-polo-assn-denim-stripes-cotton-slim-fit-mens-shirt/p-S21UDSHT0097/colorChange/S21UDSHT0097_GREY
531,Checks Regular Fit Mens Casual Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/h7c/h86/16594449432606/S21123SH02410PR_BLUE.jpg_230Wx334H,INDIAN TERRAIN, Rs 2099,https://www.shoppersstop.com/indian-terrain-checks-regular-fit-mens-casual-shirt/p-S21123SH02410PR/colorChange/S21123SH02410PR_BLUE
532,Textured Cotton Blend Super Slim Fit Mens Trousers - Blue,https://sslimages.shoppersstop.com/sys-master/images/hc2/hfa/17471475187742/A21TFQULFT43983_BLUE.jpg_230Wx334H,ALLEN SOLLY, Rs 2299,https://www.shoppersstop.com/allen-solly-textured-cotton-blend-super-slim-fit-mens-trousers/p-A21TFQULFT43983/colorChange/A21TFQULFT43983_BLUE
533,Printed Cotton Regular Fit Mens T-Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/h93/h29/17171261915166/A21JJ171011003_WHITE.jpg_230Wx334H,JACK AND JONES, Rs 1299,https://www.shoppersstop.com/jack-and-jones-printed-cotton-regular-fit-mens-t-shirt/p-A21JJ171011003/colorChange/A21JJ171011003_WHITE
534,Solid Cotton Slim Fit Mens Shirt - Mid Blue,https://sslimages.shoppersstop.com/sys-master/images/h6e/hd7/16221597270046/S21509MANDCORMB_MID_BLUE.jpg_230Wx334H,LIFE,Rs 899,https://www.shoppersstop.com/life-solid-cotton-slim-fit-mens-shirt/p-S21509MANDCORMB/colorChange/S21509MANDCORMB_MID_BLUE
535,Cotton Regular Fit Mens Track Pants - Black,https://sslimages.shoppersstop.com/sys-master/images/haa/hcf/16899802988574/AMAD-GU4991-BK_BLACK.jpg_230Wx334H,ADIDAS,Rs 2299,https://www.shoppersstop.com/adidas-cotton-regular-fit-mens-track-pants/p-AMAD-GU4991-BK/colorChange/AMAD-GU4991-BK_BLACK
536,Checks Cotton Mens Boxers - Navy,https://sslimages.shoppersstop.com/sys-master/images/hbd/h9b/16810268098590/S21BXR04HRNV_NAVY.jpg_230Wx334H,STOP,Rs 279,https://www.shoppersstop.com/stop-checks-cotton-mens-boxers/p-S21BXR04HRNV/colorChange/S21BXR04HRNV_NAVY
537,Polyester Blend Mens Track Pants - Navy,,JOCKEY, Rs 1699,https://www.shoppersstop.com/jockey-polyester-blend-mens-track-pants/p-206853957/colorChange/206853957_NAVY_BLUE
538,Mens Regular Fit Printed T-Shirt - Fern,,OCTAVE,Rs 299,https://www.shoppersstop.com/octave-mens-regular-fit-printed-t-shirt/p-206674867/colorChange/206674867_FERN
539,Printed Cotton Regular Fit Mens T-Shirt - Navy,,LIFE,Rs 419,https://www.shoppersstop.com/life-printed-cotton-regular-fit-mens-t-shirt/p-S21183SLH436N/colorChange/S21183SLH436N_NAVY
540,Stripes Cotton Regular Fit Mens T-Shirt - Blue,,INDIAN TERRAIN, Rs 1499,https://www.shoppersstop.com/indian-terrain-stripes-cotton-regular-fit-mens-t-shirt/p-S21123TS00918SK/colorChange/S21123TS00918SK_BLUE
541,Stop by VIP Mens Slub Briefs - Multi,,STOP,Rs 89,https://www.shoppersstop.com/stop-stop-by-vip-mens-slub-briefs/p-204359917/colorChange/204359917_ASSORTED
542,Mens Slub Polo T-Shirt - Navy,,STOP,Rs 499,https://www.shoppersstop.com/stop-mens-slub-polo-t-shirt/p-206557532/colorChange/206557532_NAVY_BLUE
